frozen_manifest_version,scene_manifest_scope,collection,path,step,scene,release_registration_policy,registration_provenance_current,legacy_prior_cyl_member,legacy_source_pool,release_decision,release_reason,frozen_quant_gate_pass,prediction_ready_current,prediction_exclusion_reason_current,verdict,annotation_status,fit_ready,has_session_json,has_fit_json,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_plausible_for_summary,replacement_count,clear_count,distance_agreement_status,distance_agreement_available_current,distance_sampled_points,distance_missing_depth_points,distance_scene_error_count,distance_near_points_0_10m,distance_middle_points_10_100m,distance_far_points_100_inf,distance_max_error_percent_of_picked_range,distance_median_error_percent_of_picked_range,distance_mean_error_percent_of_picked_range,distance_max_error_m,distance_median_error_m,distance_all_points_pass_le_1pct,distance_all_points_pass_le_5pct,candidate_rmse5_distance5_current,has_cleanup_review,cleanup_status,cleanup_region_count,cleanup_region_ids_json,cleanup_regions_json,selection_mode_summary_json,center_x_m,center_y_m,center_z_m,half_extent_m,removed_points,kept_points,source_projection_las,cleaned_las,raw_overlay,cleanup_overlay,updated_at,fit_json,session_json,projected_depth_label_path_current,exclusion_reason,timing_exclusion_reason,qc_status,qc_majority_verdict,qc_num_reviews,qc_vote_good,qc_vote_usable_with_caution,qc_vote_bad,qc_mean_seconds,qc_notes,corresp_path,cyl_path,hdr_path,bsq_path,las_path,join_key
v0,all_306_scenes,IHTest_202104_DistStA,path17,path17_step9,IHTest_202104_DistStA / path17 / path17_step9,ours_only,legacy_prior_pool_no_ours_fit,True,with_prior_cyl,defer,missing final qc verdict,False,False,no_fit_ready_missing_projected_depth_label,,no_fit_ready,False,False,False,,,,False,False,0,,,,computed_r4p0_frozen,False,0,0,0,0,0,0,,,,,,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path17/path17_step9/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path17|path17_step9
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step1,IHTest_202104_DistStA / path19 / path19_step1,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,2.011660236246404,1.6481027390040222,1.1534878706698124,True,True,12,,,,computed_r4p0_frozen,True,12,0,0,0,12,0,6.539031821501126,0.5776675305213574,1.9114420824792864,3.7921237235824847,0.1946888832733933,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step1/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step1
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step11,IHTest_202104_DistStA / path19 / path19_step11,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,15.92449537565469,14.270767542049567,7.066452202486913,False,False,14,,,,computed_r4p0_frozen,True,12,2,0,0,12,0,90.22063853395676,4.377456165757721,24.10581842479898,74.10481981656088,1.7604704962606572,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step11/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step11/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step11
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step14,IHTest_202104_DistStA / path19 / path19_step14,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,39.11589296278783,38.88456514601551,4.247784796991343,False,False,18,,,,computed_r4p0_frozen,True,14,4,0,0,14,0,34.64750804544534,3.6412058109920906,10.17542346448568,17.598400135234435,1.5792815973955037,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step14/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step14/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step14
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step17,IHTest_202104_DistStA / path19 / path19_step17,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,16.880599674196482,16.851525427214277,0.9903212289116416,False,False,14,,,,computed_r4p0_frozen,True,11,3,0,0,11,0,5.889573719613303,0.2284584932400749,1.0415871472709843,1.9763611072944367,0.0695424900606838,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step17/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step17/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step17
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step20,IHTest_202104_DistStA / path19 / path19_step20,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,41.39755186712912,41.26800103182908,3.2725206536552043,False,False,14,,,,computed_r4p0_frozen,True,13,1,0,0,11,2,21.222172012713585,1.4773197618498155,4.544511090981557,15.987168315048123,0.759052987604008,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step20/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step20/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step20
v0,all_306_scenes,IHTest_202104_DistStA,path19,path19_step5,IHTest_202104_DistStA / path19 / path19_step5,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,3.149474623967721,3.0712064886555037,0.6977686658606522,True,True,10,,,,computed_r4p0_frozen,True,10,0,0,0,10,0,84.9473642581799,0.9545706189432162,17.88784479593855,43.42818390647517,0.2286988576869895,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path19/path19_step5/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path19/path19_step5/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path19|path19_step5
v0,all_306_scenes,IHTest_202104_DistStA,path2,path2_step1,IHTest_202104_DistStA / path2 / path2_step1,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,0.699495906443127,0.668058878290198,0.2073447811456421,True,True,8,,,,computed_r4p0_frozen,True,8,0,0,0,5,3,1.4804962263950687,0.1537229668256347,0.3676965561428399,2.0598924345561898,0.1502697826789436,False,True,True,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path2/path2_step1/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path2/path2_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path2|path2_step1
v0,all_306_scenes,IHTest_202104_DistStA,path2,path2_step2,IHTest_202104_DistStA / path2 / path2_step2,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,1.4434199433218604,1.1816876517462305,0.8289001305885785,True,True,8,,,,computed_r4p0_frozen,True,8,0,0,0,5,3,1.2804130839672223,0.182623021993508,0.4098546921391607,1.380452408235243,0.1505051871700544,False,True,True,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path2/path2_step2/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path2/path2_step2/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path2|path2_step2
v0,all_306_scenes,IHTest_202104_DistStA,path2,path2_step9,IHTest_202104_DistStA / path2 / path2_step9,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,1.0818291102733306,1.0409037781605273,0.2947431906693117,True,True,8,,,,computed_r4p0_frozen,True,8,0,0,0,6,2,1.503982274601531,0.1803092536049186,0.3474047222481218,1.2881934390292855,0.0928616323195576,False,True,True,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path2/path2_step9/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path2/path2_step9/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path2|path2_step9
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step1,IHTest_202104_DistStA / path24 / path24_step1,ours_only,ours_fit_ready,True,with_prior_cyl,defer,does not meet frozen rmse5+distance5 gate,False,True,,good,annotated,True,True,True,1.7830018360507327,1.6676280760783522,0.63096128822258,True,True,9,371.549541,1.0,0.0,computed_r4p0_frozen,True,9,0,0,0,8,1,67.69977744326617,0.8034809190256678,10.268092086510858,68.28956397118387,0.3756537170977836,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step1/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step1
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step14,IHTest_202104_DistStA / path24 / path24_step14,ours_only,ours_fit_ready,True,with_prior_cyl,defer,qc verdict usable with caution,False,True,,usable with caution,annotated,True,True,True,9.872392973447814,9.12134195286816,3.776938442843497,False,True,10,236.849742,1.0,0.0,computed_r4p0_frozen,True,9,1,0,0,9,0,13.454689826299608,0.6105513598891923,2.0039361360703136,4.47905534005244,0.1278028963193165,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step14/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step14/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step14
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step18,IHTest_202104_DistStA / path24 / path24_step18,ours_only,ours_fit_ready,True,with_prior_cyl,defer,does not meet frozen rmse5+distance5 gate,False,True,,good,annotated,True,True,True,6.195036642518256,4.362786605172416,4.398246473297285,False,True,12,274.185104,0.0,0.0,computed_r4p0_frozen,True,12,0,0,0,12,0,29.6084787739956,0.1187152524268962,2.8170570179821524,14.470945954735685,0.0239958821402819,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step18/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step18/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step18
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step2,IHTest_202104_DistStA / path24 / path24_step2,ours_only,ours_fit_ready,True,with_prior_cyl,defer,qc verdict usable with caution,False,True,,usable with caution,annotated,True,True,True,2.4583645023272696,2.4551670599997526,0.125342466047921,True,True,8,303.597051,3.0,0.0,computed_r4p0_frozen,True,8,0,0,0,8,0,16.73073099001063,0.2248048493397942,2.578368430956678,5.655045886496019,0.0828914076106013,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step2/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step2/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step2
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step20,IHTest_202104_DistStA / path24 / path24_step20,ours_only,ours_fit_ready,True,with_prior_cyl,defer,does not meet frozen rmse5+distance5 gate,False,True,,good,annotated,True,True,True,5.467507267124405,4.32511442435501,3.3447004248952408,False,True,10,375.302598,0.0,0.0,computed_r4p0_frozen,True,10,0,0,0,10,0,30.21256286636318,1.1666031670641943,5.708034084272524,13.195645951282408,0.3738934089681827,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step20/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step20/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step20
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step25,IHTest_202104_DistStA / path24 / path24_step25,ours_only,ours_fit_ready,True,with_prior_cyl,defer,does not meet frozen rmse5+distance5 gate,False,True,,good,annotated,True,True,True,8.2620282245068,7.274910238402445,3.9162215726046794,False,True,11,265.474329,4.0,0.0,computed_r4p0_frozen,True,10,1,0,1,9,0,3.3005513063317817,0.1182507887888257,0.8047851642435875,0.9803920011276688,0.0284120538739198,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step25/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step25/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step25/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step25
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step28,IHTest_202104_DistStA / path24 / path24_step28,ours_only,ours_fit_ready,True,with_prior_cyl,defer,qc verdict usable with caution,False,True,,usable with caution,annotated,True,True,True,14.665479972224022,14.168992819065178,3.7836418050581,False,False,12,333.290263,3.0,0.0,computed_r4p0_frozen,True,10,2,0,0,10,0,4.300162766697058,0.6270802625046924,1.2485990909616973,2.3220809363322346,0.1888973541682013,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step28/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step28/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step28/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step28
v0,all_306_scenes,IHTest_202104_DistStA,path24,path24_step8,IHTest_202104_DistStA / path24 / path24_step8,ours_only,ours_fit_ready,True,with_prior_cyl,defer,manual split review: misalignment,False,True,,good,annotated,True,True,True,4.917738839856734,4.754644494209342,1.255990059960767,True,True,11,310.937698,3.0,0.0,computed_r4p0_frozen,True,11,0,0,0,11,0,4.08771147060137,0.2536014631495193,1.0362133420019186,3.18742383707972,0.0554523876469268,False,True,True,True,previewed,8,,"[{""center_xyz"": [-42.938011169433594, 20.396350860595703, -0.6286399960517883], ""half_extent_m"": 5.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:01:06Z""}, {""center_xyz"": [-11.263699531555176, -1.949049949645996, 4.285280227661133], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:04:03Z""}, {""center_xyz"": [-16.85681915283203, 12.007340431213379, 0.61531001329422], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:05:04Z""}, {""center_xyz"": [-61.201560974121094, 4.381659984588623, 7.317800045013428], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:06:52Z""}, {""center_xyz"": [-67.81246185302734, -42.63764190673828, -4.652070045471191], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:08:13Z""}, {""center_xyz"": [-80.06575012207031, -46.92081069946289, -3.4492099285125732], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:08:42Z""}, {""center_xyz"": [-70.06002044677734, -35.12187957763672, -3.3463199138641357], ""half_extent_m"": 3.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:10:11Z""}, {""center_xyz"": [-66.44561004638672, -36.888328552246094, -4.273359775543213], ""half_extent_m"": 3.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:10:46Z""}]","{""lidar"": 6, ""overlay"": 2}",-66.44561004638672,-36.888328552246094,-4.273359775543213,3.0,29476.0,773590.0,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202104_DistStA/path24/path24_step8_platform_sphere_r4p0/IHTest_202104_Path24_Step8_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/path24_step8_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/cleanup_overlay.png,2026-05-02T16:10:47Z,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path24/path24_step8/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path24/path24_step8/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path24|path24_step8
v0,all_306_scenes,IHTest_202104_DistStA,path26,path26_step1,IHTest_202104_DistStA / path26 / path26_step1,ours_only,ours_fit_ready,False,without_prior_cyl,defer,qc verdict usable with caution,False,True,,usable with caution,annotated,True,True,True,19.48482119016336,19.30752125351049,2.622571230277601,False,False,9,334.801069,6.0,0.0,computed_r4p0_frozen,True,9,0,0,0,9,0,45.02180783746167,0.916706783895032,7.691956470795824,30.17201122939389,0.4533659626666164,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step1/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path26/path26_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path26|path26_step1
v0,all_306_scenes,IHTest_202104_DistStA,path26,path26_step37,IHTest_202104_DistStA / path26 / path26_step37,ours_only,ours_fit_ready,False,without_prior_cyl,defer,qc verdict usable with caution,False,True,,usable with caution,annotated,True,True,True,14.239644590952876,13.973322451400984,2.741119797788251,False,False,9,133.327158,0.0,0.0,computed_r4p0_frozen,True,9,0,0,0,9,0,12.235418218684254,1.7760567412680124,3.5306658724444016,6.515958802907356,0.6688349910019902,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step37/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step37/session.json,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path26/path26_step37/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path26|path26_step37
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step1,IHTest_202104_DistStA / path27 / path27_step1,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,2.5982595028290736,2.590341865348454,0.2026856301385886,True,True,8,,,,computed_r4p0_frozen,True,8,0,0,0,8,0,48.70517187283143,0.2853746708466583,6.723056502766662,24.965600040177527,0.1609974560036384,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path27/path27_step1/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step1
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step14,IHTest_202104_DistStA / path27 / path27_step14,ours_only,legacy_prior_pool_no_ours_fit,True,with_prior_cyl,defer,missing final qc verdict,False,False,no_fit_ready_missing_projected_depth_label,,no_fit_ready,False,False,False,,,,False,False,0,,,,computed_r4p0_frozen,False,0,0,0,0,0,0,,,,,,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step14/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step14
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step20,IHTest_202104_DistStA / path27 / path27_step20,ours_only,legacy_prior_pool_no_ours_fit,True,with_prior_cyl,defer,missing final qc verdict,False,False,no_fit_ready_missing_projected_depth_label,,no_fit_ready,False,False,False,,,,False,False,0,,,,computed_r4p0_frozen,False,0,0,0,0,0,0,,,,,,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step20/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step20
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step24,IHTest_202104_DistStA / path27 / path27_step24,ours_only,legacy_prior_pool_no_ours_fit,True,with_prior_cyl,defer,missing final qc verdict,False,False,no_fit_ready_missing_projected_depth_label,,no_fit_ready,False,False,False,,,,False,False,0,,,,computed_r4p0_frozen,False,0,0,0,0,0,0,,,,,,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step24/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step24
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step28,IHTest_202104_DistStA / path27 / path27_step28,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,5.1177440827834735,5.034611393311424,0.9186907070413108,False,True,11,,,,computed_r4p0_frozen,True,11,0,0,0,11,0,3.264085744560428,0.6672796819102216,1.0264318587357568,0.7401287384481101,0.2480674138353933,False,True,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path27/path27_step28/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step28/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step28
v0,all_306_scenes,IHTest_202104_DistStA,path27,path27_step8,IHTest_202104_DistStA / path27 / path27_step8,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,3.104341634579123,2.8389106165424054,1.2559950220698322,True,True,9,,,,computed_r4p0_frozen,True,9,0,0,0,9,0,2.8210722388660256,0.1815113445217149,0.5171175206998968,1.0999331955760567,0.0456776716752465,False,True,True,True,previewed,7,,"[{""center_xyz"": [-79.56034088134766, -48.06459045410156, -4.71189022064209], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:11:55Z""}, {""center_xyz"": [-69.73869323730469, -36.08409118652344, -3.8837900161743164], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:12:02Z""}, {""center_xyz"": [-67.26361846923828, -43.617130279541016, -4.655819892883301], ""half_extent_m"": 5.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:13:23Z""}, {""center_xyz"": [-27.13909912109375, 45.2784309387207, 11.904629707336426], ""half_extent_m"": 42.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:24:56Z""}, {""center_xyz"": [-92.75169372558594, 23.507139205932617, 19.122949600219727], ""half_extent_m"": 35.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:25:25Z""}, {""center_xyz"": [-2.8600199222564697, 4.095769882202148, 0.6329600214958191], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:29:52Z""}, {""center_xyz"": [-17.450809478759766, 11.593299865722656, 0.031380001455545425], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:31:50Z""}]","{""lidar"": 6, ""overlay"": 1}",-17.450809478759766,11.593299865722656,0.0313800014555454,10.0,354397.0,447825.0,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202104_DistStA/path27/path27_step8_platform_sphere_r4p0/IHTest_202104_Path27_Step8_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/path27_step8_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/cleanup_overlay.png,2026-05-02T16:31:51Z,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path27/path27_step8/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path27/path27_step8/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path27|path27_step8
v0,all_306_scenes,IHTest_202104_DistStA,path29,path29_step1,IHTest_202104_DistStA / path29 / path29_step1,ours_only,legacy_prior_pool_no_ours_fit,True,with_prior_cyl,defer,missing final qc verdict,False,False,no_fit_ready_missing_projected_depth_label,,no_fit_ready,False,False,False,,,,False,False,0,,,,computed_r4p0_frozen,False,0,0,0,0,0,0,,,,,,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path29/path29_step1/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path29|path29_step1
v0,all_306_scenes,IHTest_202104_DistStA,path29,path29_step10,IHTest_202104_DistStA / path29 / path29_step10,ours_only,ours_fit_ready,True,with_prior_cyl,defer,missing final qc verdict,False,True,,,missing_session_json,True,False,True,2.2368232251592004,2.179454702843198,0.5033441554903302,True,True,9,,,,computed_r4p0_frozen,True,9,0,0,0,9,0,8.990356858075236,0.2240317539665512,1.8321615060427108,1.9336493568641655,0.0611445601208018,False,False,False,False,not_reviewed,0,,,,,,,,,,,,,,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path29/path29_step10/fit.json,,analysis/depth_labels/platform_sphere_r4p0/IHTest_202104_DistStA/path29/path29_step10/projected_lidar_depth_label.npz,,,,,,,,,,,,,,,,IHTest_202104_DistStA|path29|path29_step10
